file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum
Crawfordsville-TP4-4351_10_13,742.2555555555556,758.0,133606,643.4111111111112,661.5,115814,501.46666666666664,503.5,90264,0.018643991268656325,0.01444521773484102,3.3559184283581383,-0.0678643292257432,-0.07014726955681014,-12.215579260633776,0.47434568382698006,0.46169821060662125,85.3822230888564,0.16014808535202626,0.15944959478030368,28.82665536336473,1499.1,1529.0,269838,470.2,468.5,84636
Crawfordsville-TP4-4351_10_14,634.1481481481482,671.0,102732,617.3333333333334,648.0,100008,470.9259259259259,490.0,76290,0.05712699633828749,0.056,9.254573406802573,-0.0090748677932296,-0.011984021304926764,-1.4701285825031953,0.5533036819805467,0.5599879117558174,89.63519648084856,0.18259864485725294,0.19051262433052793,29.580980466874976,1515.9876543209878,1610.0,245590,449.44444444444446,458.0,72810
Crawfordsville-TP4-4351_10_15,779.6543209876543,796.0,126304,650.4444444444445,667.0,105372,512.9382716049382,518.0,83096,0.00367595920646057,0.0003727171077152441,0.5955053914466123,-0.08921450140248081,-0.09372693726937269,-14.452749227201892,0.4113788782994597,0.4010152284263959,66.64337828451247,0.13595736685095536,0.14353358981947323,22.025093429854767,1424.5555555555557,1447.0,230778,477.55555555555554,485.0,77364
Crawfordsville-TP4-4351_10_16,757.4574468085107,795.5,142402,628.1170212765958,656.5,118086,501.5851063829787,522.5,94298,0.0015374368837189883,-0.0003700962250185048,0.2890381341391698,-0.0882214801615513,-0.08779242801771872,-16.585638270371646,0.40705909943436847,0.4033107687519452,76.52711069366127,0.13189006831558983,0.13703208610059317,24.795332843330886,1365.0531914893618,1415.0,256630,459.4574468085106,473.5,86378
Crawfordsville-TP4-4351_10_17,635.3409090909091,617.5,111820,648.4318181818181,653.5,114124,481.53409090909093,482.5,84750,0.07674938424327221,0.07862832880627704,13.507891626815908,0.015112208776178537,0.01788588712612199,2.6597487446074224,0.5756407314373468,0.5817169788386964,101.31276873297304,0.18840968699644492,0.19712692388768932,33.160104911374304,1610.4886363636363,1681.5,283446,471.0113636363636,475.5,82898
Crawfordsville-TP4-4351_10_18,645.9777777777778,621.5,116276,590.6888888888889,550.5,106324,461.56666666666666,442.5,83082,0.03292203388370525,0.036476408332570834,5.925966099066946,-0.04205331380163305,-0.043910678971654585,-7.569596484293949,0.4656483895888638,0.4600324155769989,83.81671012599548,0.1477142528701639,0.15266463133702435,26.5885655166295,1318.6777777777777,1195.5,237362,455.7111111111111,443.5,82028
Crawfordsville-TP4-4351_10_19,634.29,651.0,126858,607.42,621.5,121484,469.14,477.0,93828,0.0497859119883516,0.048479316453058245,9.95718239767032,-0.017663469596760267,-0.022577777211945288,-3.5326939193520532,0.5519773059895585,0.5604372814280973,110.3954611979117,0.18313770125309006,0.1902819225139772,36.62754025061801,1511.28,1578.5,302256,453.52,454.5,90704
Crawfordsville-TP4-4351_10_20,792.4949494949495,798.0,156914,677.4040404040404,672.0,134126,537.1919191919192,533.0,106364,0.011258692315601435,0.007024029574861368,2.229221078489084,-0.07489661900376655,-0.08016304347826086,-14.829530562745779,0.46711363339391093,0.4650263620386643,92.48849941199437,0.15940805105042843,0.16262975778546712,31.562794107984832,1570.2424242424242,1573.0,310908,490.2323232323232,486.0,97066
Crawfordsville-TP4-4351_11_13,727.0,737.0,145400,633.64,645.0,126728,498.45,504.0,99690,0.020190648623382105,0.02009439896080014,4.038129724676421,-0.06340402264409023,-0.0676910242748257,-12.680804528818046,0.4933557214432562,0.4826454906645741,98.67114428865123,0.1594516157072155,0.16180211317388524,31.8903231414431,1541.88,1568.0,308376,466.05,466.0,93210
Crawfordsville-TP4-4351_11_14,808.6969696969697,833.0,160122,660.939393939394,668.0,130866,514.6363636363636,518.0,101898,0.0025098371411063727,-0.0024642681123706258,0.49694775393906176,-0.0949847108543844,-0.1015625,-18.80697274916811,0.4302856795676195,0.4238391008577344,85.19656455438866,0.13543959549873566,0.13933161953727508,26.817039908749663,1524.8181818181818,1532.0,301914,488.6666666666667,491.0,96756
